date,open,high,low,close,adj_close,volume
"Mar 03, 2017","3,820.00","3,870.00","3,810.00","3,850.00","3,319.13","92,350,100"
"Mar 02, 2017","3,870.00","3,870.00","3,830.00","3,830.00","3,301.89","59,748,700"
"Mar 01, 2017","3,870.00","3,890.00","3,840.00","3,850.00","3,319.13","79,662,500"
"Feb 28, 2017","3,860.00","3,900.00","3,850.00","3,850.00","3,319.13","65,928,100"
"Feb 27, 2017","3,850.00","3,890.00","3,850.00","3,870.00","3,336.37","54,712,100"
"Feb 24, 2017","3,830.00","3,870.00","3,830.00","3,840.00","3,310.51","71,119,600"
"Feb 23, 2017","3,860.00","3,870.00","3,830.00","3,840.00","3,310.51","122,760,100"
"Feb 22, 2017","3,880.00","3,890.00","3,850.00","3,880.00","3,344.99","74,260,200"
"Feb 21, 2017","3,880.00","3,890.00","3,860.00","3,880.00","3,344.99","49,368,500"
"Feb 20, 2017","3,860.00","3,880.00","3,850.00","3,870.00","3,336.37","26,820,400"
"Feb 17, 2017","3,890.00","3,890.00","3,850.00","3,870.00","3,336.37","80,814,700"
"Feb 16, 2017","3,880.00","3,890.00","3,840.00","3,870.00","3,336.37","127,779,400"
"Feb 15, 2017","3,860.00","3,860.00","3,860.00","3,860.00","3,327.75",
"Feb 14, 2017","3,900.00","3,900.00","3,840.00","3,860.00","3,327.75","146,309,400"
"Feb 13, 2017","3,920.00","3,920.00","3,900.00","3,920.00","3,379.48","54,547,600"
"Feb 10, 2017","3,870.00","3,910.00","3,860.00","3,890.00","3,353.61","91,636,700"
"Feb 09, 2017","3,870.00","3,910.00","3,860.00","3,870.00","3,336.37","78,090,700"
"Feb 08, 2017","3,900.00","3,920.00","3,860.00","3,870.00","3,336.37","115,706,000"
"Feb 07, 2017","3,930.00","3,960.00","3,920.00","3,920.00","3,379.48","66,017,500"
"Feb 06, 2017","3,940.00","3,960.00","3,910.00","3,960.00","3,413.96","52,999,700"
"Feb 03, 2017","3,900.00","3,970.00","3,900.00","3,950.00","3,405.34","59,225,000"
"Feb 02, 2017","3,940.00","3,980.00","3,900.00","3,950.00","3,405.34","73,895,600"
"Feb 01, 2017","3,910.00","3,980.00","3,900.00","3,940.00","3,396.72","77,648,400"
"Jan 31, 2017","3,870.00","3,920.00","3,860.00","3,870.00","3,336.37","57,849,200"
"Jan 30, 2017","3,860.00","3,910.00","3,860.00","3,860.00","3,327.75","30,060,700"
"Jan 27, 2017","3,900.00","3,920.00","3,880.00","3,890.00","3,353.61","47,240,400"
"Jan 26, 2017","3,900.00","3,960.00","3,860.00","3,940.00","3,396.72","60,944,600"
"Jan 25, 2017","3,940.00","3,940.00","3,890.00","3,900.00","3,362.24","47,799,100"
"Jan 24, 2017","3,850.00","3,950.00","3,850.00","3,910.00","3,370.86","113,430,200"
"Jan 23, 2017","3,800.00","3,880.00","3,780.00","3,840.00","3,310.51","77,653,500"
"Jan 20, 2017","3,920.00","3,940.00","3,820.00","3,830.00","3,301.89","101,523,500"
"Jan 19, 2017","3,940.00","3,980.00","3,920.00","3,970.00","3,422.58","53,435,400"
"Jan 18, 2017","3,960.00","4,010.00","3,950.00","3,960.00","3,413.96","56,558,200"
"Jan 17, 2017","3,980.00","4,000.00","3,960.00","3,970.00","3,422.58","45,793,400"
"Jan 16, 2017","3,970.00","4,000.00","3,950.00","3,950.00","3,405.34","42,188,800"
"Jan 13, 2017","3,930.00","3,970.00","3,930.00","3,950.00","3,405.34","64,704,600"
"Jan 12, 2017","3,920.00","3,970.00","3,920.00","3,960.00","3,413.96","45,738,500"
"Jan 11, 2017","3,960.00","4,000.00","3,950.00","3,960.00","3,413.96","47,226,300"
"Jan 10, 2017","4,030.00","4,030.00","3,960.00","4,000.00","3,448.45","44,608,000"
"Jan 09, 2017","4,000.00","4,030.00","3,990.00","4,020.00","3,465.69","85,713,200"
"Jan 06, 2017","3,970.00","4,010.00","3,960.00","4,000.00","3,448.45","44,136,900"
"Jan 05, 2017","3,960.00","4,030.00","3,940.00","3,950.00","3,405.34","74,018,400"
"Jan 04, 2017","3,880.00","3,980.00","3,880.00","3,950.00","3,405.34","68,494,500"
"Jan 03, 2017","3,950.00","3,990.00","3,920.00","3,950.00","3,405.34","71,660,600"
"Jan 02, 2017","3,980.00","3,980.00","3,980.00","3,980.00","3,431.21",
"Dec 30, 2016","3,940.00","4,020.00","3,940.00","3,980.00","3,431.21","128,649,100"
"Dec 29, 2016","3,830.00","3,960.00","3,810.00","3,940.00","3,396.72","126,802,300"
"Dec 28, 2016","3,770.00","3,840.00","3,770.00","3,830.00","3,301.89","39,654,200"
"Dec 27, 2016","3,690.00","3,760.00","3,670.00","3,730.00","3,215.68","48,998,200"
"Dec 23, 2016","3,790.00","3,790.00","3,670.00","3,690.00","3,181.19","46,232,300"
"Dec 22, 2016","3,720.00","3,780.00","3,720.00","3,750.00","3,232.92","53,482,700"
"Dec 21, 2016","3,800.00","3,850.00","3,760.00","3,780.00","3,258.78","65,390,700"
"Dec 20, 2016","3,750.00","3,800.00","3,710.00","3,730.00","3,215.68","88,601,300"
"Dec 19, 2016","3,850.00","3,890.00","3,800.00","3,800.00","3,276.02","64,957,800"
"Dec 16, 2016","3,910.00","3,910.00","3,820.00","3,820.00","3,293.27","111,038,700"
"Dec 15, 2016","3,840.00","3,940.00","3,830.00","3,910.00","3,370.86","58,982,800"
"Dec 14, 2016","3,910.00","3,970.00","3,910.00","3,920.00","3,362.77","53,216,800"
"Dec 13, 2016","3,920.00","3,970.00","3,900.00","3,970.00","3,405.66","85,397,800"
"Dec 09, 2016","3,930.00","3,980.00","3,910.00","3,960.00","3,397.09","73,229,000"
"Dec 08, 2016","3,880.00","3,940.00","3,860.00","3,940.00","3,379.93","80,253,900"
"Dec 07, 2016","3,890.00","3,890.00","3,820.00","3,850.00","3,302.72","74,498,300"
"Dec 06, 2016","3,930.00","3,960.00","3,900.00","3,910.00","3,354.19","67,135,100"
"Dec 05, 2016","3,900.00","4,000.00","3,890.00","3,960.00","3,397.09","56,831,800"
"Dec 02, 2016","3,820.00","3,960.00","3,810.00","3,910.00","3,354.19","68,873,200"
"Dec 01, 2016","3,820.00","3,900.00","3,810.00","3,860.00","3,311.30","96,825,100"
"Nov 30, 2016","3,820.00","3,900.00","3,770.00","3,780.00","3,242.67","145,322,000"
"Nov 29, 2016","3,830.00","3,880.00","3,830.00","3,840.00","3,294.14","73,215,900"
"Nov 28, 2016","3,850.00","3,860.00","3,820.00","3,840.00","3,294.14","61,860,400"
"Nov 25, 2016","3,770.00","3,830.00","3,770.00","3,830.00","3,285.56","65,999,500"
"Nov 24, 2016","3,900.00","3,930.00","3,760.00","3,810.00","3,268.41","91,265,600"
"Nov 23, 2016","3,930.00","3,970.00","3,920.00","3,940.00","3,379.93","108,352,600"
"Nov 22, 2016","3,920.00","3,970.00","3,910.00","3,950.00","3,388.51","69,602,800"
"Nov 21, 2016","3,950.00","3,970.00","3,920.00","3,930.00","3,371.35","82,463,000"
"Nov 18, 2016","4,020.00","4,030.00","3,960.00","3,970.00","3,405.66","98,115,300"
"Nov 17, 2016","3,950.00","4,040.00","3,950.00","4,000.00","3,431.40","84,236,700"
"Nov 16, 2016","3,900.00","4,030.00","3,900.00","4,000.00","3,431.40","195,298,100"
"Nov 15, 2016","3,830.00","3,950.00","3,760.00","3,840.00","3,294.14","214,754,300"
"Nov 14, 2016","3,850.00","3,880.00","3,640.00","3,790.00","3,251.25","331,538,800"
"Nov 11, 2016","4,050.00","4,050.00","3,910.00","3,960.00","3,397.09","244,873,100"
"Nov 10, 2016","4,180.00","4,220.00","4,130.00","4,190.00","3,594.39","197,201,200"
"Nov 09, 2016","4,250.00","4,290.00","4,110.00","4,120.00","3,534.34","142,550,300"
"Nov 08, 2016","4,170.00","4,300.00","4,170.00","4,280.00","3,671.60","73,529,000"
"Nov 07, 2016","4,150.00","4,200.00","4,130.00","4,150.00","3,560.08","56,762,000"
"Nov 04, 2016","4,120.00","4,160.00","4,100.00","4,150.00","3,560.08","94,570,400"
"Nov 03, 2016","4,200.00","4,210.00","4,120.00","4,150.00","3,560.08","142,513,800"
